sample_id,text,target
sms_2078,Hey hun-onbus goin 2 meet him. He wants 2go out 4a meal but I donyt feel like it cuz have 2 get last bus home!But hes sweet latelyxxx,0
sms_2081,Where is it. Is there any opening for mca.,0
sms_2082,I'm aight. Wat's happening on your side.,0
sms_2083,I'm done oredi...,0
sms_2088,"alright babe, justthought id sayhey! how u doin?nearly the endof me wk offdam nevamind!We will have 2Hook up sn if uwant m8? loveJen x.",0
sms_2089,Well done ENGLAND! Get the official poly ringtone or colour flag on yer mobile! text TONE or FLAG to 84199 NOW! Opt-out txt ENG STOP. Box39822 W111WX £1.50,1
sms_2090,"No i'm not. I can't give you everything you want and need. You actually could do better for yourself on yor own--you've got more money than i do. I can't get work, i can't get a man, i can't pay the rent, i can't even fill my fucking gas tank. yes, i'm stressed and depressed. I didn't even call home for thanksgiving cuz i'll have to tell them i,m up to nothing.",0
sms_2091,S:-)kallis wont play in first two odi:-),0
sms_2092,Then get some cash together and I'll text jason,0
sms_2093,"Oh, my love, it's soooo good to hear from you. Omg I missed you so much today. I'm sorry your having problems with the provider but thank you for tming me",0
sms_2094,"Final Chance! Claim ur £150 worth of discount vouchers today! Text YES to 85023 now! SavaMob, member offers mobile! T Cs SavaMob POBOX84, M263UZ. £3.00 Subs 16",1
sms_2097,I'm done...,0
sms_2098,Are you the cutest girl in the world or what,0
sms_2099,"No dice, art class 6 thru 9 :( thanks though. Any idea what time I should come tomorrow?",0
sms_2102,I thk 530 lor. But dunno can get tickets a not. Wat u doing now?,0
sms_2103,Audrie lousy autocorrect,0
sms_2104,Its a site to simulate the test. It just gives you very tough questions to test your readiness.,0
sms_2105,Anyway seriously hit me up when you're back because otherwise I have to light up with armand and he always has shit and/or is vomiting,0
sms_2110,Lara said she can loan me  &lt;#&gt; .,0
sms_2111,Do we have any spare power supplies,0
sms_2112,Yar he quite clever but aft many guesses lor. He got ask me 2 bring but i thk darren not so willing 2 go. Aiya they thk leona still not attach wat.,0
sms_2113,You are a winner you have been specially selected to receive £1000 cash or a £2000 award. Speak to a live operator to claim call 087123002209am-7pm. Cost 10p,1
sms_2114,"Yeah, don't go to bed, I'll be back before midnight",0
sms_2115,"Sunshine Hols. To claim ur med holiday send a stamped self address envelope to Drinks on Us UK, PO Box 113, Bray, Wicklow, Eire. Quiz Starts Saturday! Unsub Stop",1
sms_2116,Well I wasn't available as I washob nobbing with last night so they had to ask Nickey Platt instead of me!;,0
sms_2118,Wish u many many returns of the day.. Happy birthday vikky..,0
sms_2120,I hope you know I'm still mad at you.,0
sms_2122,In xam hall boy asked girl Tell me the starting term for dis answer I can den manage on my own After lot of hesitation n lookin around silently she said THE! intha ponnungale ipaditan;),0
sms_2123,Do you know when the result.,0
sms_2124,+123 Congratulations - in this week's competition draw u have won the £1450 prize to claim just call 09050002311 b4280703. T&Cs/stop SMS 08718727868. Over 18 only 150ppm,1
sms_2128,Tessy..pls do me a favor. Pls convey my birthday wishes to Nimya..pls dnt forget it. Today is her birthday Shijas,0
sms_2130,Mine here like all fr china then so noisy.,0
sms_2131,Later i guess. I needa do mcat study too.,0
sms_2135,If he started searching he will get job in few days.he have great potential and talent.,0
sms_2137,Well done and ! luv ya all,0
sms_2138,Then why you came to hostel.,0
sms_2139,K still are you loving me.,0
sms_2140,But i juz remembered i gotta bathe my dog today..,0
sms_2142,Alright took the morphine. Back in yo.,0
sms_2144,You stayin out of trouble stranger!!saw Dave the other day hes sorted now!still with me bloke when u gona get a girl MR!ur mum still Thinks we will get 2GETHA!,0
sms_2145,FreeMsg: Hey - I'm Buffy. 25 and love to satisfy men. Home alone feeling randy. Reply 2 C my PIX! QlynnBV Help08700621170150p a msg Send stop to stop txts,1
sms_2146,"Sunshine Hols. To claim ur med holiday send a stamped self address envelope to Drinks on Us UK, PO Box 113, Bray, Wicklow, Eire. Quiz Starts Saturday! Unsub Stop",1
sms_2147,So can collect ur laptop?,0
sms_2149,I will once i get home,0
sms_2150,Waaaat?? Lololo ok next time then!,0
sms_2152,I surely dont forgot to come:)i will always be in touch in with you:-),0
sms_2154,I dont have i shall buy one dear,0
sms_2155,Oh god i am happy to see your message after 3 days,0
sms_2156,What year. And how many miles.,0
sms_2157,Hey cutie. How goes it? Here in WALES its kinda ok. There is like hills and shit but i still avent killed myself.,0
sms_2158,"Sad story of a Man - Last week was my b'day. My Wife did'nt wish me. My Parents forgot n so did my Kids . I went to work. Even my Colleagues did not wish. As I entered my cabin my PA said, '' Happy B'day Boss !!''. I felt special. She askd me 4 lunch. After lunch she invited me to her apartment. We went there. She said,'' do u mind if I go into the bedroom for a minute ? '' ''OK'', I sed in a sexy mood. She came out 5 minuts latr wid a cake...n My Wife, My Parents, My Kidz, My Friends n My Colleagues. All screaming.. SURPRISE !! and I was waiting on the sofa.. ... ..... ' NAKED...!",0
sms_2160,FREE for 1st week! No1 Nokia tone 4 ur mob every week just txt NOKIA to 87077 Get txting and tell ur mates. zed POBox 36504 W45WQ norm150p/tone 16+,1
sms_2163,"1) Go to write msg 2) Put on Dictionary mode 3)Cover the screen with hand, 4)Press  &lt;#&gt; . 5)Gently remove Ur hand.. Its interesting..:)",0
sms_2164,hi my darlin im on my way to London and we have just been smashed into by another driver! and have a big dent! im really missing u what have u been up to? xxx,0
sms_2165,"Nothing really, just making sure everybody's up to speed",0
sms_2166,I'm not coming home 4 dinner.,0
sms_2169,Thx. All will be well in a few months,0
sms_2173,Yavnt tried yet and never played original either,0
sms_2174,"Hiya, had a good day? Have you spoken to since the weekend?",0
sms_2175,See? I thought it all through,0
sms_2176,I'm at work. Please call,0
sms_2177,get ready to moan and scream :),0
sms_2178,Oh k :)why you got job then whats up?,0
sms_2179,"I don,t think so. You don't need to be going out that late on a school night. ESPECIALLY when the one class you have is the one you missed last wednesday and probably failed a test in on friday",0
sms_2180,And popping &lt;#&gt; ibuprofens was no help.,0
sms_2182,Ok.,0
sms_2183,PS U no ur a grown up now right?,0
sms_2186,Purity of friendship between two is not about smiling after reading the forwarded message..Its about smiling just by seeing the name. Gud evng,0
sms_2187,So is there anything specific I should be doing with regards to jaklin or what because idk what the fuck,0
sms_2192,Thankyou so much for the call. I appreciate your care.,0
sms_2194,I called but no one pick up e phone. I ask both of them already they said ok.,0
sms_2196,"V-aluable. A-ffectionate. L-oveable. E-ternal. N-oble. T-ruthful. I-ntimate. N-atural. E-namous. Happy ""VALENTINES DAY"" in advance",0
sms_2197,"Not much, just some textin'. How bout you?",0
sms_2202,"A boy was late 2 home. His father: ""POWER OF FRNDSHIP""",0
sms_2203,"(And my man carlos is definitely coming by mu tonight, no excuses)",0
sms_2204,soon you will have the real thing princess! Do i make you wet? :),0
sms_2206,"Haha, my legs and neck are killing me and my amigos are hoping to end the night with a burn, think I could swing by in like an hour?",0
sms_2208,Usually the body takes care of it buy making sure it doesnt progress. Can we pls continue this talk on saturday.,0
sms_2209,"URGENT!! Your 4* Costa Del Sol Holiday or £5000 await collection. Call 09050090044 Now toClaim. SAE, TC s, POBox334, Stockport, SK38xh, Cost£1.50/pm, Max10mins",1
sms_2210,"Hmm well, night night",0
sms_2212,"Just gettin a bit arty with my collages at the mo, well tryin 2 ne way! Got a roast in a min lovely i shall enjoy that!",0
sms_2214,"Goodmorning, today i am late for 2hrs. Because of back pain.",0
sms_2217,OK i'm waliking ard now... Do u wan me 2 buy anything go ur house?,0
sms_2218,* Will have two more cartons off u and is very pleased with shelves,0
sms_2220,You have WON a guaranteed £1000 cash or a £2000 prize. To claim yr prize call our customer service representative on 08714712379 between 10am-7pm Cost 10p,1
sms_2222,I notice you like looking in the shit mirror youre turning into a right freak,0
sms_2223,Great. I was getting worried about you. Just know that a wonderful and caring person like you will have only the best in life. Know that u r wonderful and God's love is yours.,0
sms_2225,"I prefer my free days... Tues, wed, fri oso can... Ü ask those workin lor...",0
sms_2226,Alrite jod hows the revision goin? Keris bin doin a smidgin. N e way u wanna cum over after college?xx,0
sms_2227,If you have belive me. Come to my home.,0
sms_2228,Oh k.k..where did you take test?,0
sms_2231,"Hey... Thk we juz go accordin to wat we discussed yest lor, except no kb on sun... Cos there's nt much lesson to go if we attend kb on sat...",0
sms_2234,Good Morning plz call me sir,0
sms_2235,What's your room number again? Wanna make sure I'm knocking on the right door,0
sms_2237,Pls tell nelson that the bb's are no longer comin. The money i was expecting aint coming,0
sms_2240,Every day i use to sleep after  &lt;#&gt;  so only.,0
sms_2241,K I'll call you when I'm close,0
sms_2243,Nope wif my sis lor... Aft bathing my dog then i can bathe... Looks like it's going 2 rain soon.,0
sms_2244,Boo I'm on my way to my moms. She's making tortilla soup. Yummmm,0
sms_2245,No management puzzeles.,0
sms_2246,How did you find out in a way that didn't include all of these details,0
sms_2248,Back 2 work 2morro half term over! Can U C me 2nite 4 some sexy passion B4 I have 2 go back? Chat NOW 09099726481 Luv DENA Calls £1/minMobsmoreLKPOBOX177HP51FL,1
sms_2249,will you like to be spoiled? :),0
sms_2250,"Thanks for your ringtone order, ref number R836. Your mobile will be charged £4.50. Should your tone not arrive please call customer services on 09065069154",1
sms_2253,Den wat will e schedule b lk on sun?,0
sms_2254,Lol enjoy role playing much?,0
sms_2256,"I just lov this line: ""Hurt me with the truth, I don't mind,i wil tolerat.bcs ur my someone..... But, Never comfort me with a lie"" gud ni8 and sweet dreams",0
sms_2257,"Just checked out, heading out to drop off my stuff now",0
sms_2259,Sad story of a Man - Last week was my b'day. My Wife did'nt wish me. My Parents forgot n so did my Kids . I went to work. Even my Colleagues did not wish.,0
sms_2260,Ill call you evening ill some ideas.,0
sms_2261,SplashMobile: Choose from 1000s of gr8 tones each wk! This is a subscrition service with weekly tones costing 300p. U have one credit - kick back and ENJOY,1
sms_2263,It should take about  &lt;#&gt;  min,0
sms_2266,I cant pick the phone right now. Pls send a message,0
sms_2267,<Forwarded from 88877>FREE entry into our £250 weekly comp just send the word ENTER to 88877 NOW. 18 T&C www.textcomp.com,1
sms_2268,Finish liao... U?,0
sms_2269,88066 FROM 88066 LOST 3POUND HELP,1
sms_2274,Cold. Dont be sad dear,0
sms_2276,Is that on the telly? No its Brdget Jones!,0
sms_2279,Hmm...Bad news...Hype park plaza $700 studio taken...Only left 2 bedrm-$900...,0
sms_2280,"Sorry, I'll call later in meeting",0
sms_2285,"Velly good, yes please!",0
sms_2288,Alex knows a guy who sells mids but he's down in south tampa and I don't think I could set it up before like 8,0
sms_2291,"HEY THERE BABE, HOW U DOIN? WOT U UP 2 2NITE LOVE ANNIE X.",0
sms_2292,Remind me how to get there and I shall do so,0
sms_2294,Hello. Damn this christmas thing. I think i have decided to keep this mp3 that doesnt work.,0
sms_2295,You have 1 new message. Please call 08718738034.,1
sms_2296,HI DARLIN IM MISSIN U HOPE YOU ARE HAVING A GOOD TIME. WHEN ARE U BACK AND WHAT TIME IF U CAN GIVE ME A CALL AT HOME. JESS XX,0
sms_2300,"Congrats! 1 year special cinema pass for 2 is yours. call 09061209465 now! C Suprman V, Matrix3, StarWars3, etc all 4 FREE! bx420-ip4-5we. 150pm. Dont miss out!",1
sms_2301,Nothin comes to my mind. Ü help me buy hanger lor. Ur laptop not heavy?,0
sms_2306,Still in the area of the restaurant. Ill try to come back soon,0
sms_2307,"Aight that'll work, thanks",0
sms_2309,Moby Pub Quiz.Win a £100 High Street prize if u know who the new Duchess of Cornwall will be? Txt her first name to 82277.unsub STOP £1.50 008704050406 SP Arrow,1
sms_2310,"I have 2 sleeping bags, 1 blanket and paper and  phone details. Anything else?",0
sms_2311,You have won a Nokia 7250i. This is what you get when you win our FREE auction. To take part send Nokia to 86021 now. HG/Suite342/2Lands Row/W1JHL 16+,1
sms_2312,"Congratulations! Thanks to a good friend U have WON the £2,000 Xmas prize. 2 claim is easy, just call 08718726971 NOW! Only 10p per minute. BT-national-rate.",1
sms_2313,"tddnewsletter@emc1.co.uk (More games from TheDailyDraw) Dear Helen, Dozens of Free Games - with great prizesWith..",1
sms_2314,So what do you guys do.,0
sms_2316,That's significant but dont worry.,0
sms_2317,That's cause your old. I live to be high.,0
sms_2318,"Waqt se pehle or naseeb se zyada kisi ko kuch nahi milta,Zindgi wo nahi he jo hum sochte hai Zindgi wo hai jo ham jeetey hai..........",0
sms_2319,On the way to office da..,0
sms_2321,This pain couldn't have come at a worse time.,0
sms_2322,Ok...,0
sms_2323,Should I be stalking u?,0
sms_2324,Sorry dude. Dont know how i forgot. Even after Dan reminded me. Sorry. Hope you guys had fun.,0
sms_2327,The Xmas story is peace.. The Xmas msg is love.. The Xmas miracle is jesus.. Hav a blessed month ahead &amp; wish U Merry Xmas...,0
